position,sess,burst_type,ids,amp,freq,duration
-2,210410,cc,5612,0.377299633,20.7402183534,0.2868117798
2,210410,cc,5613,0.48492912380000003,16.6685431624,0.24583866840000002
2,210410,cc,5613,0.6614446767000001,19.4821882028,0.20614596670000002
-1,210410,co,5614,0.6153063726,24.8740902161,0.1139564661
-1,210410,cc,5614,0.475720026,20.9204598956,0.1459667093
-1,210410,cc,5615,0.5635359437,20.5290753059,0.2432778489
-1,210410,cc,5615,0.6832595224,23.0358163681,0.1293213828
1,210410,co,5616,0.6923056416000001,17.3562796621,0.1741357234
1,210410,cc,5616,0.4438776177,18.7596555831,0.1088348271
1,210410,cc,5617,0.4471005684,20.0436449186,0.3482714469
2,210410,cc,5618,0.6690177116,18.7364757639,0.16645326500000002
0,210410,cc,5619,0.4161361234,20.0909966806,0.3482714469
0,210410,cc,5619,0.479727318,19.0850482003,0.4660691421
-3,210410,co,5620,0.7933731336000001,22.4349725748,0.17797695260000002
-2,210410,cc,5621,0.4062966873,23.3659671491,0.1267605634
-2,210410,cc,5621,0.2527553133,18.0271702062,0.2407170294
0,210410,cc,5622,0.47652520810000004,20.1216255381,0.1459667093
0,210410,cc,5622,0.5947001136,17.7449536631,0.2215108835
0,210410,cc,5623,0.8345214966000001,19.6404692538,0.1536491677
0,210410,cc,5623,0.4777051493,20.5791442685,0.24455825860000002
-2,210410,cc,5624,0.3925685316,26.8104896482,0.1818181818
2,210410,co,5626,0.41063926500000003,14.3028753565,0.2125480154
2,210410,co,5626,0.6353937632000001,21.0550252463,0.3367477593
0,210410,cc,5627,0.3400779249,21.1671043968,0.1395646607
1,210410,cc,5628,0.7330962315,22.9338136252,0.085787452
1,210410,cc,5629,0.3544378657,23.5640241835,0.08194622280000001
-1,210410,cc,5630,0.7087202667,18.7342029384,0.1037131882
-1,210410,cc,5630,0.7867412326000001,20.1234123359,0.14980793850000002
0,210410,co,5631,0.7496176830000001,17.2005391432,0.1203585147
-1,210410,cc,5632,0.3114840696,23.4523802034,0.2509603073
0,210410,cc,5633,0.60131134,18.1526968622,0.4417413572
1,210410,cc,5634,0.6686940491000001,22.9908342631,0.1370038412
1,210410,cc,5634,0.6104290475,20.5469261905,0.33802816900000004
1,210410,cc,5635,0.6122972160000001,20.7134019847,0.1485275288
2,210410,cc,5636,0.44973095900000004,21.4308960668,0.1318822023
2,210410,cc,5636,0.6416140092,19.307971743,0.12291933420000001
0,210410,cc,5637,0.31611147170000004,22.139977186,0.1293213828
0,210410,co,5637,0.6560026661,18.9978812606,0.21126760560000002
0,210410,cc,5637,0.406035603,19.4914493653,0.1485275288
3,210410,cc,5638,0.6296272337000001,20.7001280656,0.2419974392
3,210410,cc,5638,0.5387514079,23.1746804263,0.119078105
-3,210410,cc,5639,0.7245236147,18.0463730062,0.1088348271
-3,210410,cc,5639,0.5120356258000001,17.7334887167,0.2291933419
-2,210410,cc,5643,0.6069675219,21.3550150488,0.1907810499
1,210410,cc,5644,0.5097578792,22.8514668701,0.30473751600000004
1,210410,cc,5644,0.59258644,21.244457829,0.1459667093
1,210410,cc,5645,0.3683316338,19.6400434945,0.2599231754
1,210410,cc,5645,0.6456915594,18.8086522111,0.2151088348
-2,210410,cc,5646,0.6489092143,19.7073073252,0.252240717
-2,210410,cc,5646,0.4379477437,21.3025725785,0.15236875800000002
-2,210410,cc,5646,0.3688936123,21.8124141465,0.1741357234
0,210410,cc,5647,0.5665411653,21.9551408461,0.133162612
0,210410,cc,5647,0.36654205360000003,18.9645875898,0.1626120359
2,210410,cc,5648,0.603916558,22.4829512001,0.18309859150000002
2,210410,cc,5648,0.3127680154,19.2326661068,0.15236875800000002
2,210410,cc,5649,0.5126983225,19.559196025,0.5198463508
1,210410,co,5650,0.6852619722000001,19.5281623784,0.2010243278
2,210410,co,5651,0.8785372242,23.8400683962,0.0793854033
-1,210410,cc,5653,0.550716391,19.7819656355,0.20614596670000002
-1,210410,cc,5653,0.2805454101,23.5905688713,0.0883482714
0,210410,cc,5654,0.3753452075,17.5701992161,0.22023047380000002
0,210410,cc,5654,0.105378948,19.4518329772,0.1600512164
-1,210410,cc,5655,0.2327121368,20.7733167913,0.11139564660000001
-1,210410,cc,5655,0.3595164484,27.3245895744,0.11011523690000001
2,210410,cc,5658,0.3309762873,20.4748119113,0.1984635083
2,210410,cc,5658,0.3184913305,21.1508959593,0.14980793850000002
-1,210410,cc,5659,0.2576695191,26.0445961451,0.0793854033
-1,210410,cc,5659,0.5161528379,20.0796839184,0.1959026889
1,210410,cc,5660,0.6129754061,16.9701160247,0.4199743918
1,210410,cc,5660,0.27207142300000003,17.6977792846,0.2330345711
-3,210410,cc,5661,0.5497805772000001,22.83447415,0.17541613320000002
-1,210410,cc,5662,0.3338136962,20.4269124967,0.0973111396
-1,210410,cc,5662,0.6279409731000001,20.6564757084,0.5326504481000001
2,210410,cc,5663,0.2580837794,22.0357618054,0.1869398207
-3,210410,cc,5664,0.48467786560000004,17.6828758597,0.2919334187
1,210410,co,5665,0.5198436519,25.5928901332,0.11011523690000001
1,210410,cc,5666,0.5839349444,17.8628536752,0.1152368758
1,210410,cc,5666,0.4858631298,18.168673419,0.22023047380000002
-2,210410,cc,5667,0.3404037556,18.7470827772,0.4276568502
-2,210410,cc,5667,0.4840746803,22.4857256088,0.18309859150000002
1,210410,cc,5668,0.5151814429,21.152173582,0.3201024328
-1,210410,cc,5669,0.6099128478,19.3925826718,0.4545454545
-1,210410,cc,5669,0.4637864752,20.9795268084,0.1574903969
-3,210410,cc,5671,0.4643894213,18.6845445345,0.318822023
-3,210410,cc,5671,0.7478021091,18.3583113712,0.1075544174
2,210410,cc,5672,0.5990096675000001,22.1051476406,0.2266325224
2,210410,co,5673,0.638988102,21.1685250708,0.3290653009
2,210410,cc,5673,0.5409306284000001,17.6604157335,0.1177976953
-1,210410,cc,5675,0.7541436962,19.4328708055,0.2074263764
-1,210410,cc,5675,0.6127157360000001,16.0510037699,0.13060179260000002
1,210410,cc,5676,0.27787707170000003,18.822563254,0.471190781
1,210410,cc,5676,0.4680921027,25.3741401115,0.12291933420000001
1,210410,co,5676,0.9391586919,22.7849972637,0.13060179260000002
-1,210410,cc,5677,0.40134421540000004,17.9872743594,0.2253521127
1,210410,cc,5678,0.46467049390000004,21.0622490097,0.2791293214
2,210410,co,5679,0.5752750057,23.9922786615,0.204865557
2,210410,cc,5679,0.4770662143,18.4159814524,0.1574903969
-1,210410,cc,5681,0.5271950742,15.2865851683,0.1446862996
1,210410,cc,5683,0.6542770687,21.6231598676,0.2816901408
1,210410,cc,5683,0.3774609098,17.7832821616,0.1702944942
-1,210410,cc,5686,0.4771033968,17.350299872,0.1805377721
-1,210410,cc,5686,0.2980282852,18.349925013300002,0.1510883483
-1,210410,co,5687,0.8497005787,17.3587063127,0.1792573624
2,210410,cc,5688,0.5732378682,17.6902334895,0.22279129320000002
2,210410,cc,5688,0.4906484609,18.7908666283,0.2125480154
2,210410,cc,5689,0.7343758429,19.6102651626,0.1446862996
-1,210410,cc,5690,0.5044206772000001,24.5126159844,0.1241997439
1,210410,cc,5691,0.7181520817,20.5926558022,0.1408450704
1,210410,cc,5691,0.2656035822,27.1067719991,0.21766965430000002
1,210410,co,5691,0.6166277484,18.3859481698,0.4314980794
-2,210410,cc,5692,0.43722144830000004,16.0321525372,0.17797695260000002
-2,210410,cc,5692,0.3792006435,15.9875573053,0.1267605634
2,210410,cc,5693,0.4102095616,21.0297941198,0.2355953905
0,210410,cc,5694,0.3699590674,19.9799866285,0.2010243278
1,210410,cc,5695,0.5870821315,19.9673229395,0.1485275288
2,210410,cc,5696,0.4284449071,17.2788526673,0.1766965429
1,210410,cc,5697,0.5869433394,17.5981066572,0.1702944942
1,210410,cc,5697,0.7015841393000001,24.9236830155,0.0793854033
1,210410,cc,5697,0.6072409678,18.5014560994,0.20614596670000002
2,210410,cc,5698,0.5830664768,18.7728935808,0.4327784891
-1,210410,cc,5699,0.5515314396000001,22.86019271,0.13060179260000002
-3,210410,cc,5700,0.3998567525,16.8614956169,0.2957746479
0,210410,co,5702,0.3035454736,27.8580327094,0.28553137
0,210410,co,5702,0.38864371680000004,25.733239484,0.14724711910000002
2,210410,cc,5703,0.40688833350000003,21.7766686939,0.2317541613
2,210410,cc,5703,0.5066561545,19.1464471288,0.2560819462
2,210410,cc,5703,0.5747989324,20.5315772979,0.3329065301
3,210410,cc,5705,0.3609598611,26.5984431351,0.3034571063
3,210410,cc,5705,0.3807108427,21.7409891199,0.45710627400000003
2,210410,co,5706,0.8792741968000001,22.2714444724,0.0870678617
2,210410,cc,5706,0.44449828410000003,18.594077741,0.5851472471
0,210410,cc,5707,0.6854251139,18.3170829651,0.1690140845
0,210410,cc,5707,0.6262616684,23.97849467,0.08322663250000001
3,210410,co,5708,0.7055223536,23.2239254325,0.1280409731
1,210410,cc,5709,0.21635085540000001,24.9475069321,0.1177976953
1,210410,cc,5709,0.4815282088,17.3297652939,0.4033290653
1,210410,cc,5709,0.3359791538,18.6165670885,0.20614596670000002
1,210410,cc,5710,0.3103317056,25.2186680217,0.08322663250000001
1,210410,cc,5710,0.4704311973,23.2508390853,0.3521126761
1,210410,cc,5710,0.5476841823,24.1048221215,0.08322663250000001
1,210410,cc,5711,0.5769885467,21.3782229,0.1446862996
1,210410,cc,5712,0.4679839505,21.8724002071,0.0870678617
-1,210410,cc,5713,0.7133305008,21.2275731995,0.1933418694
-1,210410,co,5713,0.6284758542000001,16.103654984,0.2560819462
-1,210410,cc,5713,0.3688070846,19.973000785700002,0.1434058899
2,210410,cc,5714,0.3767367083,19.1754447447,0.2074263764
0,210410,cc,5716,0.6418480430000001,21.6347531634,0.22279129320000002
-1,210410,cc,5717,0.5177777275000001,23.9219676915,0.24583866840000002
-3,210410,cc,5718,0.32765164960000004,27.3340443162,0.1882202305
-3,210410,cc,5718,0.8020562127,20.3664284067,0.1446862996
-1,210410,cc,5719,0.4266485372,19.2146115752,0.1562099872
-1,210410,cc,5719,0.5816997672,18.9077817691,0.19462227910000002
-2,210410,cc,5722,0.5818888791,18.657823856,0.11267605630000001
-3,210410,cc,5723,0.2759784805,26.5265083556,0.1318822023
-3,210410,co,5723,0.49389355770000004,15.9717886407,0.18309859150000002
2,210410,cc,5724,0.3399294618,18.0095749665,0.4507042254
2,210410,cc,5724,0.5528325014000001,23.2288834294,0.218950064
-2,210410,cc,5725,0.5854431883,21.0727833052,0.0973111396
-2,210410,cc,5725,0.2497250645,28.9249644762,0.0729833547
-3,210410,cc,5726,0.5908598185,19.9167197279,0.1510883483
-3,210410,co,5726,0.6441228732000001,16.785490989,0.2432778489
-3,210410,co,5726,0.9078365813,22.2754144293,0.1267605634
2,210410,cc,5727,0.4937505553,19.9948751831,0.1536491677
-2,210410,cc,5728,0.2835163493,21.4095061742,0.28553137
-2,210410,co,5728,0.6623058223,24.5044437743,0.0793854033
0,210410,cc,5729,0.4194549326,19.654704417,0.14724711910000002
2,210410,cc,5730,0.49007711660000003,19.2911546842,0.2586427657
2,210410,cc,5730,0.3590557124,16.6193432678,0.17797695260000002
-1,210410,cc,5731,0.6870685578,21.2533421274,0.18950064020000001
0,210410,cc,5732,0.40887141180000003,17.3293822239,0.2304737516
2,210410,co,5733,0.6214546165,16.4153323396,0.1882202305
1,210410,co,5734,0.5323820275,16.1868803749,0.18565941100000002
0,210410,cc,5735,0.44344238820000004,23.0533063483,0.43405889880000004
0,210410,cc,5735,0.6133427712,21.8499856494,0.1907810499
1,210410,cc,5736,0.715544375,19.7152096666,0.14980793850000002
0,210410,cc,5737,0.5205316385000001,23.0078839237,0.12291933420000001
0,210410,cc,5737,0.6812830154,19.2416687863,0.1562099872
-1,210410,cc,5738,0.39991551900000005,26.8663145565,0.1037131882
-1,210410,cc,5738,0.4729495144,17.3169775937,0.1165172855
-1,210410,co,5738,0.672488692,24.5961717935,0.1254801536
-1,210410,co,5738,0.7343800148,20.4432089391,0.1459667093
-2,210410,cc,5739,0.3541556474,16.5955004843,0.1267605634
-2,210410,cc,5739,0.28619433180000003,15.8893896969,0.19462227910000002
2,210410,co,5740,0.7424899798,18.1958174885,0.1690140845
2,210410,cc,5741,0.51286697,23.0610218927,0.2624839949
2,210410,cc,5741,0.8110661707,18.760517729,0.3265044814
2,210410,cc,5741,0.36900515370000003,24.4072555643,0.2023047375
2,210410,cc,5742,0.6724547536000001,21.3913937116,0.2304737516
2,210410,cc,5742,0.31820792330000003,20.6299384443,0.138284251
2,210410,cc,5742,0.4501618066,17.1635669473,0.2330345711
-2,210410,cc,5743,0.4310046688,18.2387145469,0.119078105
1,210410,cc,5744,0.5629829834,20.442636049,0.2804097311
0,210410,cc,5745,0.5399082956,18.3546305297,0.1741357234
0,210410,cc,5746,0.8133838917,20.8851602357,0.0883482714
0,210410,cc,5746,0.6604633707,17.2438494968,0.1165172855
0,210410,cc,5746,0.4199678137,24.8555254781,0.16389244560000002
0,210410,cc,5747,0.5706149066,24.9473964626,0.119078105
0,210410,cc,5747,0.2508371883,25.9636217933,0.11139564660000001
0,210410,cc,5747,0.345588812,25.1500153383,0.1152368758
0,210410,cc,5747,0.2889321653,25.4278667099,0.0717029449
-1,210410,cc,5748,0.6187472993,21.248050425,0.28553137
-1,210410,cc,5748,0.7032902513,22.7179030198,0.1267605634
0,210410,cc,5750,0.5926861518000001,21.023505443,0.1408450704
0,210410,cc,5750,0.8240153474,23.0385682559,0.0845070423
2,210410,cc,5752,0.7511114584,18.7350253282,0.16389244560000002
-2,210410,cc,5753,0.133073362,27.5990915389,0.0960307298
-2,210410,cc,5753,0.28875419350000003,18.9179586109,0.15877080670000002
1,210410,cc,5754,0.5006904192,23.003934414,0.1280409731
1,210410,co,5754,0.46721424170000003,25.9646863263,0.2330345711
1,210410,cc,5754,0.3743379565,20.0347353389,0.3444302177
-2,210410,cc,5755,0.6860731346000001,19.850330044,0.0985915493
-2,210410,cc,5755,0.35206100160000003,18.3433318606,0.3354673496
-2,210410,cc,5755,0.176274966,18.992002604,0.2087067862
0,210410,cc,5756,0.4720683445,19.5883400424,0.1997439181
0,210410,cc,5756,0.2013532535,29.4608854392,0.0678617157
0,210410,cc,5756,0.4276829592,23.2511551266,0.1766965429
-2,210410,cc,5757,0.5404986954000001,20.4280850936,0.5416133163
-1,210410,co,5759,0.6049994297,24.8473277176,0.2804097311
1,210410,cc,5760,0.3385911898,17.9351386411,0.16133162610000001
-2,210410,cc,5761,0.2210286103,24.6640677844,0.0806658131
-2,210410,co,5761,0.637402158,19.4196668029,0.31113956470000004
2,210410,cc,5762,0.24290235400000001,17.6372866307,0.1037131882
1,210410,cc,5763,0.39518135120000003,23.6999618426,0.2560819462
1,210410,cc,5763,0.5493140473,20.6384967468,0.38412291930000003
1,210410,cc,5763,0.5652252160000001,23.170912025,0.0806658131
0,210410,co,5764,0.8154255669,18.9796222813,0.11011523690000001
-1,210410,cc,5765,0.5266393312000001,16.9835988749,0.1254801536
-1,210410,co,5765,0.5591936882,18.1325874323,0.6107554417000001
1,210410,cc,5767,0.7382439721,19.5275014621,0.25480153650000004
0,210410,co,5770,0.8140740215000001,18.1018280406,0.1651728553
0,210410,cc,5770,0.44217240830000004,25.9898325273,0.1165172855
0,210410,cc,5770,0.4185330524,17.5228525591,0.2804097311
-1,210410,cc,5771,0.48995436400000003,18.7595059446,0.1011523688
-1,210410,cc,5772,0.2102545424,13.8981076339,0.21766965430000002
-1,210410,cc,5772,0.6874660305,21.4038187533,0.2330345711
0,210410,cc,5773,0.6404057816000001,20.9143800581,0.1446862996
0,210410,cc,5773,0.5734628307,15.990466032,0.1805377721
1,210410,cc,5774,0.6557699770000001,20.9886062375,0.27784891170000003
-2,210410,cc,5775,0.5597562666,23.0258681712,0.0845070423
2,210410,cc,5776,0.5493248285,20.8004105714,0.19462227910000002
2,210410,cc,5776,0.5668653533,18.267175818,0.1024327785
-1,210410,cc,5777,0.5533945221000001,21.1788469667,0.1446862996
1,210410,cc,5778,0.5686690632,17.6471782214,0.1139564661
0,210410,cc,5780,0.4779161569,20.802546147,0.33802816900000004
2,210410,cc,5781,0.5231712872000001,17.4672079422,0.2868117798
1,210410,cc,5782,0.8948550118,18.3931032846,0.1651728553
1,210410,cc,5782,0.2187727459,17.8075637563,0.1177976953
-1,210410,cc,5783,0.5406627434,19.6741565963,0.14980793850000002
-2,210410,cc,5784,0.393461265,21.442082136,0.1459667093
-2,210410,cc,5784,0.5364802019,17.8974177836,0.1574903969
-2,210410,cc,5784,0.5367337517,25.4937963356,0.15236875800000002
1,210410,co,5785,0.7229694922000001,19.8388764049,0.25480153650000004
1,210410,cc,5785,0.2225300898,21.7628871882,0.138284251
1,210410,cc,5786,0.6071431977,18.0724124183,0.218950064
1,210410,cc,5788,0.5644786363000001,20.6189840812,0.138284251
1,210410,cc,5788,0.7347970641,22.0133932847,0.0896286812
1,210410,cc,5789,0.4633952765,21.9752522169,0.133162612
1,210410,cc,5789,0.6717337018,24.4681544165,0.32778489120000004
-1,210410,cc,5790,0.30928633780000003,25.5878607804,0.0742637644
-1,210410,co,5790,0.4777714964,24.5767533492,0.0793854033
-1,210410,co,5790,0.7217754675,23.2860077762,0.1293213828
-1,210410,cc,5790,0.0936558213,20.8611596724,0.1395646607
2,210410,cc,5793,0.4450937767,19.9716283072,0.19462227910000002
-2,210410,cc,5795,0.6289911260000001,19.0173216293,0.4814340589
-2,210410,cc,5795,0.3553494633,25.0982491926,0.12163892450000001
1,210410,cc,5796,0.34128325940000004,17.4571375132,0.3994878361
1,210410,cc,5796,0.31958436700000004,20.2036816738,0.0960307298
-1,210410,cc,5797,0.6621103913,19.7880863273,0.15877080670000002
-1,210410,cc,5797,0.4108253389,21.1767134542,0.14724711910000002
-3,210410,cc,5800,0.4316968094,22.6416816239,0.17797695260000002
-3,210410,cc,5800,0.3542891016,25.3962574158,0.12163892450000001
-3,210410,cc,5800,0.5259270911,19.6610300395,0.1574903969
0,210410,cc,5801,0.4490904408,16.3773425145,0.1869398207
2,210410,cc,5803,0.2997609396,23.7654856884,0.15236875800000002
2,210410,cc,5805,0.35266564100000003,15.2570277195,0.12291933420000001
2,210410,cc,5805,0.2551322754,19.2090158889,0.1011523688
-1,210410,cc,5807,0.6711121406,17.9962297839,0.119078105
-1,210410,cc,5807,0.5409185817000001,21.3845969214,0.2804097311
0,210410,cc,5808,0.2691888615,18.2889221872,0.1088348271
-2,210410,cc,5810,0.2400963371,20.2901050096,0.2919334187
1,210410,cc,5811,0.3738048163,16.7853026954,0.1766965429
1,210410,cc,5811,0.32232339990000003,16.8471707591,0.18950064020000001
1,210410,cc,5812,0.5859381246,18.22616532,0.11011523690000001
0,210410,cc,5813,0.4686681977,23.239364928,0.1280409731
0,210410,cc,5813,0.3613268421,17.2380358493,0.1728553137
2,210410,cc,5815,0.5723800793,16.7237701488,0.2932138284
2,210410,cc,5815,0.4907756358,17.0888474951,0.16389244560000002
0,210410,cc,5816,0.4933305687,21.4738267751,0.3201024328
0,210410,cc,5816,0.49653871330000005,20.1746426924,0.2509603073
0,210410,cc,5816,0.41813729600000005,20.8136105935,0.23687580030000002
1,210410,cc,5818,0.6739861261,21.4830744067,0.1907810499
-1,210410,cc,5819,0.3448688599,24.322797901,0.2074263764
-1,210410,cc,5819,0.2030662093,25.9359978491,0.1267605634
-1,210410,cc,5819,0.4538354016,19.8877454091,0.1024327785
3,210410,cc,5820,0.44592682600000005,23.8576617565,0.42381562100000003
1,210410,cc,5821,0.6047499352,20.3302847255,0.2509603073
1,210410,cc,5821,0.5363271404000001,21.0123634619,0.2483994878
1,210410,cc,5822,0.3199543051,20.1260248139,0.24583866840000002
1,210410,cc,5822,0.48051463710000003,20.8428268975,0.14212548020000002
0,210410,cc,5824,0.5487385849,21.4958139026,0.1370038412
0,210410,cc,5825,0.36007737100000003,18.6215163858,0.11139564660000001
0,210410,cc,5826,0.3721795962,22.8525184233,0.1318822023
1,210410,co,5827,0.4829432477,24.4959912068,0.1984635083
1,210410,cc,5828,0.2350310975,17.0919084473,0.1088348271
2,210410,cc,5829,0.2155970698,20.3882808967,0.14212548020000002
2,210410,cc,5829,0.3515718713,24.5983864689,0.1600512164
2,210410,cc,5830,0.4450370907,21.8875833026,0.1344430218
2,210410,cc,5830,0.6478646999000001,24.5720491622,0.0806658131
1,210410,co,5833,0.6544783594,20.3594124928,0.1997439181
-1,210410,cc,5834,0.6016258355,23.5261073341,0.0781049936
3,210410,cc,5835,0.5057110509,20.753338303,0.2419974392
-1,210410,co,5837,0.9126588521000001,22.1645414925,0.0870678617
-1,210410,cc,5837,0.2144109629,26.8899393158,0.1370038412
-1,210410,cc,5837,0.3277377135,18.204563301,0.1651728553
0,210410,cc,5838,0.39981912820000004,27.3503680733,0.066581306
0,210410,co,5838,0.8430580874,23.2781763209,0.2125480154
0,210410,cc,5839,0.477109064,19.355857567,0.0985915493
0,210410,cc,5839,0.2771658194,16.164182127,0.1728553137
0,210410,cc,5839,0.8082272411,20.7765558891,0.2355953905
2,210410,cc,5840,0.3609696397,23.7223011682,0.1318822023
-1,210410,cc,5843,0.7290525080000001,19.17958006,0.3098591549
-1,210410,cc,5843,0.8630664752,18.5814666869,0.1037131882
2,210410,cc,5844,0.5511554505,18.8007657882,0.11011523690000001
2,210410,cc,5844,0.23058254400000003,23.545261359,0.1254801536
2,210410,cc,5844,0.4930176143,18.6948164352,0.3162612036
0,210410,cc,5845,0.6669161113000001,19.8623463513,0.2074263764
-2,210410,cc,5846,0.5455576773,21.6673430369,0.1344430218
0,210410,cc,5848,0.43312654910000004,20.8841352053,0.1792573624
0,210410,cc,5848,0.3296171894,23.0477250471,0.1293213828
3,210410,cc,5849,0.3600877424,26.9784830688,0.11139564660000001
3,210410,cc,5849,0.5125683799,19.9161875169,0.1459667093
1,210410,cc,5850,0.48530379710000005,17.456891002,0.3457106274
1,210410,cc,5851,0.489612017,24.8289374401,0.2010243278
1,210410,cc,5851,0.6444870260000001,24.2878936017,0.12163892450000001
1,210410,cc,5851,0.4486697099,25.0667421757,0.0845070423
1,210410,cc,5851,0.45522380710000004,22.6750200159,0.218950064
-2,210410,cc,5852,0.5799746548,22.6631701762,0.3124199744
-2,210410,cc,5853,0.28729972800000003,21.8726324633,0.1408450704
-2,210410,cc,5853,0.6262345089,19.6623501997,0.2586427657
0,210410,cc,5854,0.5479760724,19.6361724332,0.1510883483
2,210410,cc,5856,0.31052063760000004,21.9427940185,0.2240717029
-2,210410,cc,5857,0.5786487896,20.1479538805,0.1485275288
-2,210410,cc,5857,0.48353501200000004,19.6225004611,0.4135723431
0,210410,cc,5858,0.5118158375,23.4399889101,0.12291933420000001
2,210410,cc,5859,0.6504059624,19.3781338672,0.15236875800000002
2,210410,co,5859,0.5896101206000001,21.3350207087,0.1357234315
2,210410,cc,5859,0.48663913410000004,17.2571054426,0.1651728553
2,210410,cc,5859,0.6165740945,21.0054012503,0.1485275288
1,210410,cc,5860,0.3175812747,20.1089128643,0.4058898848
0,210410,cc,5861,0.6383573145,19.6051548136,0.1562099872
0,210410,cc,5861,0.6818207424,17.7439437735,0.1152368758
0,210410,cc,5861,0.7304697692000001,21.3399874136,0.18309859150000002
-1,210410,cc,5862,0.49185435710000003,18.5321647494,0.1728553137
-1,210410,cc,5862,0.6096610667,17.3068070327,0.1165172855
-1,210410,cc,5863,0.5394489168000001,19.7512842137,0.10499359800000001
-3,210410,cc,5864,0.38808923830000003,19.4549456096,0.25480153650000004
-1,210410,cc,5865,0.42885089670000004,23.4935452552,0.1254801536
-1,210410,co,5865,0.6307903994,22.6603832145,0.22279129320000002
-1,210410,cc,5865,0.3384087934,19.1131849263,0.1536491677
-1,210410,co,5865,0.4027308357,25.1104665095,0.119078105
0,210410,cc,5866,0.37292609590000003,16.7537932668,0.4161331626
0,210410,cc,5867,0.6345087305,18.5552128434,0.2701664533
0,210410,cc,5867,0.5500250626000001,19.4449146415,0.09987195900000001
0,210410,co,5868,0.5735238225,24.632433541,0.3290653009
0,210410,cc,5868,0.2514074409,29.2721791406,0.1037131882
-2,210410,cc,5869,0.37617591640000003,21.4169933838,0.1344430218
-1,210410,cc,5870,0.6343792489,19.6297127309,0.2599231754
-1,210410,cc,5870,0.5199749840000001,18.2948216224,0.1600512164
-2,210410,co,5871,0.47633187050000003,22.9673760228,0.2151088348
-2,210410,cc,5871,0.4972810983,26.8224176569,0.0742637644
-1,210410,cc,5872,0.3581219995,15.8092053757,0.12291933420000001
-1,210410,cc,5872,0.3865154201,23.0584114727,0.1728553137
-1,210410,cc,5873,0.5318411513,19.3327404922,0.3687580026
2,210410,cc,5874,0.6356157574,18.2248035251,0.171574904
2,210410,cc,5874,0.5484370623,21.8484317535,0.27784891170000003
-2,210410,cc,5875,0.5762708932,18.0220388339,0.3405889885
-2,210410,cc,5875,0.5834631188,18.4081433283,0.2816901408
1,210410,cc,5876,0.7989895410000001,23.5207173561,0.08194622280000001
1,210410,cc,5876,0.5880104652,18.9933824463,0.2650448143
0,210410,cc,5877,0.5429524787000001,19.9182417697,0.6542893726
-1,210410,cc,5878,0.47755164320000004,16.906310092600002,0.1741357234
-2,210410,cc,5879,0.8461370262,18.985654066,0.14980793850000002
2,210410,cc,5882,0.1757370608,17.6560700336,0.1510883483
-2,210410,cc,5883,0.4948052866,18.3133788321,0.1600512164
0,210410,cc,5884,0.43754096480000004,17.5240408044,0.46350832270000003
0,210410,cc,5884,0.44694257660000003,16.0728437047,0.1805377721
3,210410,cc,5885,0.8376028714,19.3961910996,0.204865557
1,210410,cc,5886,0.3232336871,25.8306374893,0.0793854033
1,210410,cc,5886,0.5819228535000001,19.372349963,0.4058898848
3,210410,cc,5888,0.5504517112,17.6111029513,0.2266325224
3,210410,cc,5888,0.6975424832,20.7908690286,0.14212548020000002
-1,210410,cc,5889,0.6705349182,23.8702106978,0.252240717
-3,210410,cc,5890,0.48727259510000004,17.0880602744,0.11139564660000001
-3,210410,cc,5890,0.5389995181,23.3204060916,0.1267605634
-1,210410,cc,5892,0.49671315130000004,19.0601372783,0.16133162610000001
3,210410,cc,5893,0.49111112840000004,16.5817322081,0.30473751600000004
3,210410,cc,5894,0.38352898560000004,19.7396390543,0.1510883483
2,210410,cc,5895,0.5714108655,21.5591567844,0.1395646607
-2,210410,cc,5896,0.47903789290000004,17.0422442035,0.1818181818
-2,210410,cc,5896,0.2558864553,26.6662321058,0.1088348271
-2,210410,cc,5896,0.6897717415,22.9510395935,0.12291933420000001
2,210410,cc,5898,0.5660052363,24.1082265118,0.1241997439
2,210410,cc,5898,0.6243298574,18.6076269831,0.1088348271
2,210410,cc,5899,0.6214818327,18.8439393106,0.1536491677
1,210410,co,5900,0.7350259185,21.5565608022,0.1357234315
1,210410,co,5900,0.7066409960000001,18.2539482763,0.17541613320000002
0,210410,cc,5901,0.5048037423,23.6564255627,0.1293213828
3,210410,cc,5902,0.45056215600000005,21.1931155652,0.2253521127
-3,210410,cc,5903,0.5461558539,21.7797204013,0.133162612
-1,210410,cc,5906,0.558748479,22.817127201,0.1293213828
-1,210410,cc,5906,0.5440897394,16.7723946972,0.23687580030000002
0,210410,cc,5907,0.3888845788,19.6491077924,0.0973111396
0,210410,cc,5907,0.42889445340000004,18.1242663314,0.15877080670000002
0,210410,cc,5907,0.4092523896,18.8366256798,0.1062740077
-1,210410,cc,5908,0.5528265552,20.4721714353,0.09346991040000001
-1,210410,cc,5908,0.4665025358,18.9236117703,0.2163892446
-1,210410,cc,5908,0.560119181,20.144634337,0.2919334187
-1,210410,cc,5908,0.3972766692,18.1363139997,0.16133162610000001
-2,210410,cc,5910,0.7973941016,21.7617430772,0.13060179260000002
2,210410,cc,5911,0.4877787463,20.4051974767,0.09987195900000001
1,210410,cc,5913,0.5934784444,21.6603214388,0.3290653009
