position,loc,chan,burst_type,ids,amp,freq,duration,monkey
-3,MDC4_55440,0,pta,2675,0.5993507801,20.0884746667,0.0960307298,M
-2,MDC4_55440,0,pta,2676,0.8418791011000001,17.5108625094,0.1139564661,M
-3,MDC4_55440,0,pta,2693,0.4759167675,18.3074113595,0.2291933419,M
-3,MDC4_55440,0,pta,2693,0.5995614450000001,19.2087994669,0.1882202305,M
-2,MDC4_55440,0,pta,2694,0.7853818997,22.0952378835,0.1446862996,M
-3,MDC4_55440,0,pta,2698,0.8222165772000001,17.649813406,0.11011523690000001,M
-3,MDC4_55440,0,pta,2702,0.7843564829,16.5108633126,0.1434058899,M
-3,MDC4_55440,0,pta,2723,0.5747195763,15.711974916,0.5300896287,M
-3,MDC4_55440,0,pta,2723,0.5776156663,15.7252824258,0.2266325224,M
-3,MDC4_55440,0,pta,2723,0.5445721676,16.5353422283,0.1165172855,M
-3,MDC4_55440,0,pta,2748,0.6469438513,16.5226122331,0.1280409731,M
-3,MDC4_55440,0,pta,2751,0.6339855133,15.5608531864,0.2701664533,M
-3,MDC4_55440,0,pta,2755,0.5192789997,19.7727965805,0.1254801536,M
-3,MDC4_55440,0,pta,2755,0.5342858239,17.7973875682,0.3149807939,M
-2,MDC4_55440,0,pta,2756,0.5252074903,17.1361357414,0.5825864277,M
-2,MDC4_55440,0,pta,2756,0.7832290348000001,19.4723125255,0.1062740077,M
-3,MDC4_55440,0,pta,2789,0.5248044892,16.5960584598,0.1843790013,M
-2,MDC4_55440,0,pta,2790,0.8018063421,23.4133005308,0.11139564660000001,M
-3,MDC4_55440,0,pta,2809,0.5710344948,17.4282650992,0.2880921895,M
-3,MDC4_55440,0,pta,2809,0.5737146453,16.8341983647,0.1241997439,M
-3,MDC4_55440,0,pta,2845,0.5668725331000001,16.293706067,0.17541613320000002,M
-3,MDC4_55440,0,pta,2845,0.6868079286000001,17.2164202554,0.09346991040000001,M
-2,MDC4_55440,0,pta,2846,0.5217261006,18.1581036352,0.3828425096,M
-2,MDC4_55440,0,pta,2846,0.44137553700000004,17.9932099217,0.23687580030000002,M
-2,MDC4_55440,0,pta,2846,0.590661834,19.1779204856,0.2637644046,M
-3,MDC4_55440,0,pta,2905,0.4925749105,18.1357401226,0.14212548020000002,M
-3,MDC4_55440,0,pta,2905,0.7083519956000001,22.5830976789,0.1024327785,M
-3,MDC4_55440,0,pta,2911,0.6167234534,21.0670900272,0.1024327785,M
-3,MDC4_55440,0,pta,2928,0.49151275110000003,15.9605672574,0.1562099872,M
-3,MDC4_55440,0,pta,2928,0.6551171640000001,16.2938994406,0.23687580030000002,M
-3,MDC4_55440,0,pta,2928,0.5337724716,15.391315628,0.1651728553,M
-1,MDC4_55440,0,pta,2936,0.8032609332,18.2071525502,0.12291933420000001,M
0,MDC4_55440,0,pta,2937,0.637490647,14.670806334,0.18950064020000001,M
0,MDC4_55440,0,pta,2937,0.8238971511000001,14.6758767058,0.15236875800000002,M
1,MDC4_56580,0,cc,2939,0.3274712239,18.0522964744,0.1037131882,M
3,MDC4_56580,0,co,2940,0.6613840238,17.218524208,0.41229193340000003,M
-1,MDC4_56580,0,cc,2943,0.381678976,17.5988757011,0.16645326500000002,M
0,MDC4_56580,0,cc,2944,0.4125590336,18.2063285584,0.1997439181,M
0,MDC4_56580,0,cc,2944,0.3935936083,18.6472567102,0.09346991040000001,M
1,MDC4_56580,0,cc,2945,0.4252566829,17.0987689255,0.11139564660000001,M
1,MDC4_56580,0,co,2945,0.6291565873,15.3749309714,0.1843790013,M
2,MDC4_56580,0,cc,2946,0.29811618900000003,24.3596262282,0.1037131882,M
2,MDC4_56580,0,co,2946,0.4797974853,17.6547243591,0.2163892446,M
2,MDC4_56580,0,co,2946,0.5559020322,18.5106501002,0.1728553137,M
3,MDC4_56580,0,cc,2947,0.3349129337,16.6147860058,0.2125480154,M
-2,MDC4_56580,0,cc,2951,0.5014193515,22.2958055596,0.0781049936,M
-2,MDC4_56580,0,cc,2951,0.3753377037,21.6846702462,0.1318822023,M
-1,MDC4_56580,0,cc,2952,0.5970608262,18.1205633979,0.5544174136000001,M
1,MDC4_56580,0,cc,2954,0.6746579751,13.3008023545,0.1024327785,M
1,MDC4_56580,0,cc,2954,0.40166841070000003,20.8882841773,0.1024327785,M
2,MDC4_56580,0,cc,2955,0.5102437289,14.7231651299,0.138284251,M
2,MDC4_56580,0,cc,2955,0.445198609,21.3539232037,0.1434058899,M
2,MDC4_56580,0,cc,2955,0.29182976990000004,17.7657987377,0.1075544174,M
-1,MDC4_56580,0,cc,2956,0.39511006320000003,16.3311352114,0.2266325224,M
1,MDC4_56580,0,cc,2958,0.47806085060000003,20.0465428745,0.204865557,M
-3,MDC4_56580,0,cc,2961,0.5291774262,17.3056959204,0.0973111396,M
-3,MDC4_56580,0,cc,2961,0.5955388495,17.0510365422,0.2138284251,M
-2,MDC4_56580,0,cc,2962,0.7947193437000001,20.0597109221,0.1318822023,M
-2,MDC4_56580,0,cc,2962,0.5764999212,13.6545633791,0.13060179260000002,M
-1,MDC4_56580,0,co,2963,0.5543145604,17.2283905806,0.3661971831,M
-1,MDC4_56580,0,cc,2963,0.257361124,20.9157722086,0.0883482714,M
0,MDC4_56580,0,cc,2964,0.4957071964,14.7077769373,0.1165172855,M
0,MDC4_56580,0,cc,2964,0.4884002389,20.5787276257,0.1485275288,M
0,MDC4_56580,0,cc,2964,0.32742437890000003,16.1699500954,0.25480153650000004,M
0,MDC4_56580,0,cc,2964,0.3417443146,17.6903788717,0.1574903969,M
1,MDC4_56580,0,cc,2965,0.6239957898,17.4112418216,0.21766965430000002,M
2,MDC4_56580,0,cc,2966,0.5215817297,19.0616505116,0.0921895006,M
2,MDC4_56580,0,cc,2966,0.3533132567,17.5527682761,0.2599231754,M
-1,MDC4_56580,0,cc,2967,0.3586612952,19.194392298,0.0960307298,M
-1,MDC4_56580,0,cc,2967,0.3836862072,17.3589959412,0.066581306,M
0,MDC4_56580,0,cc,2968,0.2870288106,17.9776757211,0.0960307298,M
0,MDC4_56580,0,cc,2968,0.28561571150000004,21.2504646613,0.10499359800000001,M
0,MDC4_56580,0,cc,2968,0.1526683938,25.7587899202,0.066581306,M
1,MDC4_56580,0,cc,2969,0.3898228778,16.8607958273,0.15877080670000002,M
1,MDC4_56580,0,cc,2969,0.1742343441,19.5049272062,0.0640204866,M
2,MDC4_56580,0,cc,2970,0.3376652827,14.4760679662,0.2151088348,M
3,MDC4_56580,0,cc,2971,0.5073125469,17.7661299587,0.1152368758,M
3,MDC4_56580,0,cc,2971,0.5414323361,16.8184069136,0.12163892450000001,M
-2,MDC4_56580,0,cc,2973,0.22715768760000002,15.3786663455,0.1280409731,M
-2,MDC4_56580,0,cc,2973,0.3050587443,19.6471933075,0.290653009,M
-1,MDC4_56580,0,cc,2974,0.2925800557,25.1157636812,0.1370038412,M
-1,MDC4_56580,0,cc,2974,0.7219779398,18.8234747434,0.14212548020000002,M
0,MDC4_56580,0,cc,2975,0.5232242619,22.3255898934,0.1203585147,M
0,MDC4_56580,0,cc,2975,0.750111582,17.6411958433,0.14980793850000002,M
0,MDC4_56580,0,cc,2975,0.5632779922,17.0979181718,0.1728553137,M
1,MDC4_56580,0,co,2976,0.4778730182,14.7339464989,0.2727272727,M
2,MDC4_56580,0,co,2977,0.7785007463,21.0096410669,0.1395646607,M
3,MDC4_56580,0,cc,2978,0.3340128793,19.9518038621,0.08322663250000001,M
-1,MDC4_56580,0,cc,2979,0.2698930083,17.9282370856,0.1702944942,M
0,MDC4_56580,0,cc,2980,0.3523473841,19.7748023886,0.1075544174,M
0,MDC4_56580,0,cc,2980,0.3451836163,15.3882525842,0.1037131882,M
1,MDC4_56580,0,cc,2981,0.4346200155,15.7404618785,0.14980793850000002,M
1,MDC4_56580,0,cc,2981,0.3134383828,17.6354478762,0.29449423820000004,M
1,MDC4_56580,0,co,2981,0.837672584,19.4526011081,0.1510883483,M
2,MDC4_56580,0,cc,2982,0.5243334757,20.3729505919,0.0921895006,M
-2,MDC4_56580,0,cc,2983,0.44681504190000004,21.8506177485,0.14724711910000002,M
-2,MDC4_56580,0,cc,2983,0.589502183,19.3957979448,0.16133162610000001,M
-1,MDC4_56580,0,cc,2984,0.39118491790000004,20.701695867,0.1139564661,M
-1,MDC4_56580,0,cc,2984,0.6207784725000001,15.3830447998,0.18950064020000001,M
0,MDC4_56580,0,cc,2985,0.5960214162,17.9229071602,0.41741357230000004,M
1,MDC4_56580,0,cc,2986,0.3660406499,20.7820140677,0.3546734955,M
1,MDC4_56580,0,cc,2986,0.3036980555,19.534474603,0.1357234315,M
2,MDC4_56580,0,cc,2987,0.3849353854,16.119068005,0.2035851472,M
-3,MDC4_56580,0,cc,2988,0.2767025664,19.9020130647,0.1241997439,M
-2,MDC4_56580,0,cc,2989,0.4123687352,21.6782162166,0.0973111396,M
-2,MDC4_56580,0,cc,2989,0.4624238539,21.8425015809,0.1677336748,M
-2,MDC4_56580,0,cc,2989,0.5841810186,17.8042795377,0.22279129320000002,M
-1,MDC4_56580,0,cc,2990,0.5135868020000001,19.0883451492,0.15877080670000002,M
-1,MDC4_56580,0,cc,2990,0.3203875506,18.5280794351,0.2215108835,M
-1,MDC4_56580,0,cc,2990,0.48993235760000003,18.2495754616,0.171574904,M
0,MDC4_56580,0,cc,2991,0.44265279150000003,16.5440941239,0.1702944942,M
1,MDC4_56580,0,cc,2992,0.7921134997,20.7257345497,0.0921895006,M
1,MDC4_56580,0,cc,2992,0.41222938470000003,18.6451915008,0.1626120359,M
1,MDC4_56580,0,cc,2992,0.5958769231000001,22.0097887065,0.0883482714,M
2,MDC4_56580,0,cc,2993,0.2958137346,15.5683297623,0.1971830986,M
2,MDC4_56580,0,cc,2993,0.40090735580000003,19.0817049766,0.5185659411,M
-2,MDC4_56580,0,cc,2996,0.5824786698000001,20.4869487206,0.3149807939,M
-1,MDC4_56580,0,co,2997,0.57987526,19.0560730104,0.0729833547,M
-1,MDC4_56580,0,cc,2997,0.43126237580000004,19.5732316513,0.0896286812,M
1,MDC4_56580,0,co,2999,0.41711197120000004,14.9626056282,0.2637644046,M
1,MDC4_56580,0,co,2999,0.3608221504,13.6161302838,0.22279129320000002,M
1,MDC4_56580,0,co,2999,0.3614089634,12.8199541936,0.1408450704,M
2,MDC4_56580,0,co,3000,0.5957873735,17.0566989324,0.1728553137,M
-3,MDC4_56580,0,cc,3001,0.6935696683,17.77173616,0.19206145970000002,M
-3,MDC4_56580,0,cc,3001,0.29607773600000004,21.754522690800002,0.0883482714,M
-3,MDC4_56580,0,cc,3001,0.692849487,19.9165511767,0.1177976953,M
-2,MDC4_56580,0,cc,3002,0.26815301810000003,22.6525484669,0.13060179260000002,M
-1,MDC4_56580,0,cc,3003,0.3975304826,18.0140024692,0.0909090909,M
0,MDC4_56580,0,cc,3004,0.2429975487,19.9745095005,0.1037131882,M
1,MDC4_56580,0,cc,3005,0.2477110861,21.0940786873,0.09475032010000001,M
3,MDC4_56580,0,cc,3007,0.49115757330000004,19.7709153764,0.085787452,M
-2,MDC4_56580,0,cc,3008,0.4982761244,21.5340753492,0.1280409731,M
-1,MDC4_56580,0,cc,3009,0.5263049137,17.1123858998,0.3034571063,M
-1,MDC4_56580,0,cc,3009,0.3589202378,17.5186411827,0.11139564660000001,M
1,MDC4_56580,0,cc,3011,0.3514545766,19.1100277939,0.24455825860000002,M
2,MDC4_56580,0,cc,3012,0.4079096505,18.2589967688,0.1088348271,M
2,MDC4_56580,0,cc,3012,0.2810790044,20.4738276707,0.1370038412,M
2,MDC4_56580,0,cc,3012,0.4553335042,22.7093340539,0.2087067862,M
3,MDC4_56580,0,cc,3013,0.3284923759,18.0153816189,0.2099871959,M
3,MDC4_56580,0,co,3013,0.6127684594,17.8586147417,0.12163892450000001,M
3,MDC4_56580,0,cc,3013,0.2513027447,18.3313514909,0.09987195900000001,M
-1,MDC4_56580,0,cc,3014,0.507158787,19.6828803159,0.11267605630000001,M
-1,MDC4_56580,0,cc,3014,0.32513950610000003,18.3986466896,0.2624839949,M
2,MDC4_56580,0,cc,3017,0.41737908420000003,15.5936015722,0.1446862996,M
0,MDC4_56580,0,cc,3019,0.3976824651,17.9155270148,0.23815621,M
0,MDC4_56580,0,cc,3019,0.28615538890000003,13.994205806,0.1267605634,M
1,MDC4_56580,0,cc,3020,0.2915447775,16.8863967245,0.1677336748,M
2,MDC4_56580,0,cc,3021,0.41227746270000004,17.8990825778,0.218950064,M
-3,MDC4_56580,0,cc,3023,0.3673252462,16.693617393,0.1203585147,M
-3,MDC4_56580,0,cc,3023,0.5623749944,20.2063535679,0.1446862996,M
-3,MDC4_56580,0,cc,3023,0.2652319282,13.9363391024,0.1357234315,M
-3,MDC4_56580,0,cc,3023,0.5342320677,19.3253001012,0.0985915493,M
-2,MDC4_56580,0,cc,3024,0.1543376465,21.1124475566,0.1037131882,M
-1,MDC4_56580,0,cc,3025,0.1778133795,21.8566010009,0.0678617157,M
-1,MDC4_56580,0,cc,3025,0.20202249090000002,20.5963832402,0.2599231754,M
0,MDC4_56580,0,cc,3026,0.6373156858,19.212350988,0.1370038412,M
0,MDC4_56580,0,cc,3026,0.6258512911,16.2283926989,0.1139564661,M
1,MDC4_56580,0,cc,3027,0.11394103530000001,19.5275203496,0.0870678617,M
1,MDC4_56580,0,co,3027,0.6637079845,19.0762138901,0.11139564660000001,M
2,MDC4_56580,0,cc,3028,0.3044887564,20.9024056994,0.1177976953,M
2,MDC4_56580,0,cc,3028,0.22870338540000001,24.8661025156,0.0640204866,M
3,MDC4_56580,0,cc,3029,0.1652273052,23.4951240009,0.14724711910000002,M
3,MDC4_56580,0,cc,3029,0.24851955850000002,22.5309811467,0.16133162610000001,M
-3,MDC4_56580,0,cc,3030,0.7784497518,18.104286803,0.0845070423,M
-3,MDC4_56580,0,cc,3030,0.35025026930000003,16.0626590365,0.1882202305,M
-2,MDC4_56580,0,cc,3031,0.4709066129,19.2124547142,0.1062740077,M
-1,MDC4_56580,0,cc,3032,0.5913614544,20.163698866,0.1011523688,M
0,MDC4_56580,0,cc,3033,0.211531626,18.5332880417,0.12291933420000001,M
1,MDC4_56580,0,cc,3034,0.28844556600000004,20.6794497627,0.1062740077,M
1,MDC4_56580,0,co,3034,0.5169499862,16.2096794205,0.2035851472,M
2,MDC4_56580,0,cc,3035,0.5996413482,20.8154884253,0.1344430218,M
2,MDC4_56580,0,cc,3035,0.2377754421,18.8778556756,0.0973111396,M
-1,MDC4_56580,0,cc,3036,0.6325162042,16.7191933948,0.1984635083,M
-1,MDC4_56580,0,cc,3036,0.6160683345,19.8462730536,0.26632522410000004,M
-1,MDC4_56580,0,cc,3036,0.3762891902,17.8128078575,0.1177976953,M
1,MDC4_56580,0,cc,3038,0.5058170415000001,16.7591272294,0.1241997439,M
1,MDC4_56580,0,cc,3038,0.4189207636,20.5834958293,0.14212548020000002,M
1,MDC4_56580,0,cc,3038,0.5799619527000001,19.0511303308,0.2842509603,M
-3,MDC4_56580,0,cc,3041,0.5045195709,17.7178640811,0.0704225352,M
-3,MDC4_56580,0,cc,3041,0.2634844874,14.9100935479,0.1408450704,M
-3,MDC4_56580,0,cc,3041,0.5726394610000001,15.2709979566,0.0870678617,M
-2,MDC4_56580,0,cc,3042,0.6191735376,17.8828826972,0.2676056338,M
-1,MDC4_56580,0,cc,3043,0.5486159336,18.0145131435,0.1959026889,M
0,MDC4_56580,0,cc,3044,0.1961714692,26.3170002372,0.0960307298,M
0,MDC4_56580,0,co,3044,0.7322966039000001,18.1413130056,0.1037131882,M
1,MDC4_56580,0,cc,3045,0.3164878762,24.4396541113,0.0691421255,M
2,MDC4_56580,0,cc,3046,0.0732715976,19.7805422353,0.1011523688,M
2,MDC4_56580,0,cc,3046,0.1665503603,22.2104601875,0.0678617157,M
-3,MDC4_56580,0,cc,3047,0.4368951552,19.0920899131,0.0781049936,M
-3,MDC4_56580,0,cc,3047,0.7253714447,19.974204340100002,0.0921895006,M
-1,MDC4_56580,0,cc,3049,0.2079766059,19.0876107732,0.1088348271,M
-1,MDC4_56580,0,cc,3049,0.2979985956,12.5475615489,0.1549295775,M
0,MDC4_56580,0,cc,3050,0.7166340811,15.4546598926,0.17797695260000002,M
1,MDC4_56580,0,co,3051,0.4497861791,14.0399271707,0.1408450704,M
2,MDC4_56580,0,cc,3052,0.5279704895,17.4553657973,0.12291933420000001,M
-3,MDC4_56580,0,co,3058,0.6209294186000001,19.749009676,0.14980793850000002,M
-3,MDC4_56580,0,cc,3058,0.4114336431,19.8442905008,0.1882202305,M
-3,MDC4_56580,0,cc,3058,0.509170161,23.6007552193,0.12163892450000001,M
-3,MDC4_56580,0,cc,3058,0.4032441527,13.6083229426,0.0781049936,M
-1,MDC4_56580,0,cc,3060,0.2785362239,17.0928134382,0.1690140845,M
0,MDC4_56580,0,cc,3061,0.5806752826,22.6613918267,0.1997439181,M
0,MDC4_56580,0,cc,3061,0.429935577,19.266171083,0.09346991040000001,M
0,MDC4_56580,0,cc,3061,0.48911310820000004,18.4976130545,0.4199743918,M
0,MDC4_56580,0,co,3061,0.7802341725,16.4277626898,0.1818181818,M
1,MDC4_56580,0,cc,3062,0.49609228380000003,19.6035489224,0.1241997439,M
2,MDC4_56580,0,cc,3063,0.3052179216,20.0470625588,0.12291933420000001,M
3,MDC4_56580,0,cc,3064,0.3584301576,18.0875061709,0.3533930858,M
-1,MDC4_56580,0,cc,3066,0.476887891,17.4032633634,0.1626120359,M
0,MDC4_56580,0,cc,3067,0.5110659229,16.363067911,0.2087067862,M
0,MDC4_56580,0,cc,3067,0.49281187740000004,17.8474308561,0.3098591549,M
1,MDC4_56580,0,cc,3068,0.4587225519,18.967167292,0.1024327785,M
2,MDC4_56580,0,cc,3069,0.7063221125,19.1247745421,0.09475032010000001,M
3,MDC4_56580,0,cc,3070,0.6334934268,20.0335482236,0.1574903969,M
3,MDC4_56580,0,cc,3070,0.4288279045,17.0394703272,0.10499359800000001,M
-3,MDC4_56580,0,cc,3071,0.6695265734,23.2087985058,0.0781049936,M
-3,MDC4_56580,0,cc,3071,0.5271823701,17.2251252947,0.1677336748,M
-3,MDC4_56580,0,cc,3071,0.39517627980000003,22.3055188947,0.10499359800000001,M
-2,MDC4_56580,0,cc,3072,0.38119555250000003,18.3673274544,0.1792573624,M
-2,MDC4_56580,0,cc,3072,0.2009085459,17.7629484304,0.17541613320000002,M
0,MDC4_56580,0,cc,3074,0.7645439038,17.5350125758,0.11139564660000001,M
0,MDC4_56580,0,cc,3074,0.3866523364,21.1996301186,0.1805377721,M
2,MDC4_56580,0,cc,3076,0.5266774531,17.6282211445,0.1203585147,M
2,MDC4_56580,0,cc,3076,0.3410239225,21.7348442296,0.06530089630000001,M
-1,MDC4_56580,0,cc,3077,0.47307161480000004,18.8428172811,0.1165172855,M
0,MDC4_56580,0,cc,3078,0.3364396454,18.0412228796,0.2138284251,M
0,MDC4_56580,0,cc,3078,0.6107318488,18.0065390686,0.1088348271,M
1,MDC4_56580,0,cc,3079,0.3535641001,20.6986318093,0.23431498080000002,M
2,MDC4_56580,0,cc,3080,0.24412418830000002,16.1353472134,0.2125480154,M
-2,MDC4_56580,0,cc,3081,0.8411333783,19.0696520282,0.09987195900000001,M
-2,MDC4_56580,0,cc,3081,0.4196282302,17.9797845761,0.1600512164,M
-1,MDC4_56580,0,cc,3082,0.48632020480000004,19.1529762904,0.1011523688,M
-1,MDC4_56580,0,cc,3082,0.7551932641,20.3725033238,0.133162612,M
-1,MDC4_56580,0,cc,3082,0.3944339288,19.7801625487,0.20614596670000002,M
-1,MDC4_56580,0,cc,3082,0.3797180687,13.8031626991,0.12291933420000001,M
0,MDC4_56580,0,cc,3083,0.3011175121,18.8290904113,0.2740076825,M
1,MDC4_56580,0,cc,3084,0.41985543820000004,17.6125528991,0.16133162610000001,M
1,MDC4_56580,0,cc,3084,0.3996319018,19.2925542079,0.1933418694,M
1,MDC4_56580,0,cc,3084,0.6904732038,20.3342585685,0.0921895006,M
2,MDC4_56580,0,cc,3085,0.4306617736,17.8732697654,0.1203585147,M
3,MDC4_56580,0,cc,3086,0.4001726746,16.7552000995,0.0729833547,M
3,MDC4_56580,0,co,3086,0.8205436718,20.3454631544,0.1293213828,M
3,MDC4_56580,0,pta,2940,0.5981489942,15.5227040765,0.19462227910000002,M
1,MDC4_56580,0,pta,2941,0.538732,18.4262243085,0.4212548015,M
2,MDC4_56580,0,pta,2942,0.7142167209,19.6631293029,0.16389244560000002,M
1,MDC4_56580,0,pta,2945,0.6921577456,20.8261238928,0.1177976953,M
2,MDC4_56580,0,pta,2946,0.575402951,17.8339257096,0.2215108835,M
3,MDC4_56580,0,pta,2947,0.6912619199000001,20.9948171753,0.1011523688,M
2,MDC4_56580,0,pta,2955,0.608712518,16.7608060106,0.09475032010000001,M
2,MDC4_56580,0,pta,2955,0.6719218162,16.2690154812,0.1024327785,M
-1,MDC4_56580,0,pta,2956,0.8439304055,20.3863838194,0.1024327785,M
1,MDC4_56580,0,pta,2958,0.6339327945000001,16.1620996509,0.14212548020000002,M
1,MDC4_56580,0,pta,2958,0.6298976930000001,18.4803216527,0.13060179260000002,M
1,MDC4_56580,0,pta,2965,0.5910815315,14.0705006801,0.1280409731,M
-1,MDC4_56580,0,pta,2967,0.776000082,19.3615682244,0.09475032010000001,M
0,MDC4_56580,0,pta,2968,0.48900702420000003,18.8179455129,0.290653009,M
1,MDC4_56580,0,pta,2969,0.7039424742,20.3673832245,0.26632522410000004,M
1,MDC4_56580,0,pta,2969,0.6627714546,21.5750767737,0.1549295775,M
2,MDC4_56580,0,pta,2970,0.49057982240000003,15.7513680642,0.4366197183,M
2,MDC4_56580,0,pta,2970,0.494774227,16.8023925754,0.15236875800000002,M
3,MDC4_56580,0,pta,2971,0.8022973631,20.4807412414,0.09475032010000001,M
1,MDC4_56580,0,pta,2976,0.583566767,16.5281088159,0.09475032010000001,M
3,MDC4_56580,0,pta,2978,0.5613813056,19.4190245236,0.2304737516,M
-1,MDC4_56580,0,pta,2979,0.4736829797,24.3965685088,0.0845070423,M
0,MDC4_56580,0,pta,2980,0.6005283841,18.9322260111,0.1434058899,M
0,MDC4_56580,0,pta,2980,0.3954493761,17.621070883,0.0755441741,M
0,MDC4_56580,0,pta,2985,0.7702087306000001,20.0230453267,0.1062740077,M
0,MDC4_56580,0,pta,2985,0.741335162,18.9886481383,0.1536491677,M
1,MDC4_56580,0,pta,2986,0.564045133,19.4102110826,0.1600512164,M
1,MDC4_56580,0,pta,2986,0.48750874990000004,23.1987306627,0.14724711910000002,M
0,MDC4_56580,0,pta,2991,0.5224650938000001,15.7187697132,0.171574904,M
3,MDC4_56580,0,pta,2994,0.46291160400000003,14.2059837524,0.22023047380000002,M
3,MDC4_56580,0,pta,2994,0.549427419,21.0539092751,0.1152368758,M
3,MDC4_56580,0,pta,2994,0.7172329452,13.8409803741,0.0781049936,M
0,MDC4_56580,0,pta,2998,0.5348386711,17.2829815589,0.3405889885,M
0,MDC4_56580,0,pta,2998,0.5685734166,21.9609905706,0.0793854033,M
2,MDC4_56580,0,pta,3000,0.6323349197,16.5360224052,0.42381562100000003,M
-2,MDC4_56580,0,pta,3002,0.6176868337,14.7232713788,0.1485275288,M
0,MDC4_56580,0,pta,3004,0.888913597,18.8533279708,0.0985915493,M
2,MDC4_56580,0,pta,3006,0.7190271921,22.7054570457,0.085787452,M
-2,MDC4_56580,0,pta,3008,0.5889475665,20.3359288858,0.3162612036,M
-1,MDC4_56580,0,pta,3009,0.7414466102,19.9179667527,0.1459667093,M
1,MDC4_56580,0,pta,3011,0.47402368520000004,23.2318007056,0.08194622280000001,M
2,MDC4_56580,0,pta,3012,0.5633676775,20.6999494789,0.2407170294,M
0,MDC4_56580,0,pta,3015,0.6361830899,16.571462916,0.1139564661,M
1,MDC4_56580,0,pta,3016,0.6767636260000001,22.2032231395,0.0985915493,M
2,MDC4_56580,0,pta,3017,0.7030539019000001,23.2867759725,0.1062740077,M
0,MDC4_56580,0,pta,3019,0.6593784018000001,18.1718031554,0.1485275288,M
1,MDC4_56580,0,pta,3020,0.5875785250000001,21.2034601609,0.1626120359,M
1,MDC4_56580,0,pta,3020,0.4331006573,17.243844802,0.22023047380000002,M
2,MDC4_56580,0,pta,3021,0.6585989844,15.5146678541,0.16645326500000002,M
-2,MDC4_56580,0,pta,3024,0.532294059,17.2766070105,0.2099871959,M
-1,MDC4_56580,0,pta,3025,0.44751433,19.9682028701,0.2215108835,M
2,MDC4_56580,0,pta,3035,0.9607870753000001,22.3325876659,0.0973111396,M
0,MDC4_56580,0,pta,3037,0.4071357654,15.8739515915,0.4110115237,M
2,MDC4_56580,0,pta,3039,0.7119246909,19.3678551574,0.1152368758,M
-2,MDC4_56580,0,pta,3042,0.5406451582,14.3822773931,0.19462227910000002,M
-2,MDC4_56580,0,pta,3042,0.5715888248000001,23.2111170772,0.2099871959,M
2,MDC4_56580,0,pta,3046,0.5613192629,19.0719606591,0.17797695260000002,M
2,MDC4_56580,0,pta,3046,0.3653230901,17.6151360464,0.3316261204,M
2,MDC4_56580,0,pta,3052,0.6351045458,14.8606081372,0.1600512164,M
-3,MDC4_56580,0,pta,3058,0.7204237168000001,18.7851121436,0.1024327785,M
-1,MDC4_56580,0,pta,3060,0.38058756930000004,21.2091825153,0.0845070423,M
2,MDC4_56580,0,pta,3063,0.7401699294,17.4293602403,0.1344430218,M
3,MDC4_56580,0,pta,3064,0.6364326135,15.0187403483,0.1344430218,M
0,MDC4_56580,0,pta,3067,0.4116272891,14.5644475387,0.20614596670000002,M
1,MDC4_56580,0,pta,3068,0.7892564451,21.6651502589,0.12163892450000001,M
-2,MDC4_56580,0,pta,3072,0.6185717497000001,21.2847052073,0.0845070423,M
0,MDC4_56580,0,pta,3074,0.6179631736,19.1099568564,0.2432778489,M
1,MDC4_56580,0,pta,3075,0.7102364711,18.8961058228,0.1805377721,M
0,MDC4_56580,0,pta,3078,0.7071748868000001,21.2243948761,0.0845070423,M
1,MDC4_56580,0,pta,3079,0.4948682145,15.3684239072,0.318822023,M
2,MDC4_56580,0,pta,3080,0.4570186799,19.1411305306,0.085787452,M
0,MDC4_56580,0,pta,3083,0.6263211261,17.9054894303,0.3879641485,M
0,MDC4_56580,0,pta,3083,0.5313695663,19.1766658072,0.13060179260000002,M
2,MDC4_56580,0,pta,3085,0.6953422463000001,20.1916185718,0.218950064,M
-2,MDC6_44480,0,cc,3089,0.43635628190000003,22.7824979384,0.119078105,M
1,MDC6_44480,0,cc,3092,0.5379262832,23.5167172789,0.0845070423,M
1,MDC6_44480,0,cc,3097,0.3547934478,21.6865008007,0.0781049936,M
3,MDC6_44480,0,cc,3099,0.2033633739,24.1180636674,0.1062740077,M
-1,MDC6_44480,0,cc,3104,0.29299309020000003,20.4637696004,0.0806658131,M
0,MDC6_44480,0,cc,3105,0.5464508393,20.2867394684,0.0883482714,M
-2,MDC6_44480,0,cc,3117,0.544066887,22.70069368,0.119078105,M
-1,MDC6_44480,0,cc,3118,0.6248369749,21.8127969049,0.0909090909,M
-1,MDC6_44480,0,cc,3124,0.6257138447,15.0716101388,0.19462227910000002,M
1,MDC6_44480,0,cc,3126,0.5738592602,15.492386111,0.2215108835,M
-3,MDC6_44480,0,cc,3128,0.3557127492,19.1075827107,0.1408450704,M
-1,MDC6_44480,0,cc,3130,0.2742594856,18.249841162,0.2637644046,M
1,MDC6_44480,0,co,3132,0.6389301971,16.2680266663,0.1766965429,M
2,MDC6_44480,0,cc,3133,0.4181109478,15.0072703169,0.12163892450000001,M
-2,MDC6_44480,0,cc,3134,0.5137365118,18.7078460857,0.24583866840000002,M
-1,MDC6_44480,0,cc,3135,0.42848744050000004,19.2241020927,0.14724711910000002,M
